year,month,day,stop_was_initiated,issuing_officer_rank,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,suspect_arrested_flag,summons_issued_flag,officer_in_uniform_flag,frisked_flag,searched_flag,weapon_found_flag,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,stop_location_x,stop_location_y,stop_location_boro_name,seconds
2020,November,Saturday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,34.0,MALE,BLACK,511.0,160.0,MED,BRO,BLK,1005729,237108,BRONX,27600.0
2020,November,Saturday,Based on Radio Run,POM,1,Other,10,Y,N,0,Y,Y,Y,N,26.0,MALE,BLACK,58.0,120.0,THN,Other,BLK,1005729,237108,BRONX,27600.0
2020,November,Saturday,Based on Self Initiated,POM,2,ROBBERY,7,Y,N,0,Y,Y,N,N,43.0,MALE,BLACK HISPANIC,58.0,140.0,THN,BRO,Other,1021087,236626,BRONX,70140.0
2020,November,Friday,Based on Radio Run,POM,1,Other,6,Y,N,0,Y,Y,N,N,40.0,MALE,BLACK HISPANIC,55.0,300.0,Other,BRO,Other,1013278,252805,BRONX,33000.0
2020,November,Sunday,Based on Radio Run,POM,1,LARCENY,15,Y,N,0,Y,Y,Y,N,30.0,MALE,WHITE,51.0,140.0,THN,BRO,Other,983694,169766,BROOKLYN,10800.0
2020,November,Friday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,51.0,MALE,BLACK,61.0,200.0,MED,BRO,BLK,999987,187042,BROOKLYN,26100.0
2020,November,Saturday,Based on Radio Run,POM,5,LARCENY,5,Y,Y,0,Y,N,N,N,51.0,MALE,WHITE HISPANIC,61.0,180.0,THN,BRO,Other,992918,226455,MANHATTAN,34800.0
2020,November,Sunday,Based on C/W on Scene,POM,1,LARCENY,10,Y,Y,0,Y,N,Y,N,64.0,MALE,BLACK,6.0,170.0,THN,BRO,BLK,996373,235762,MANHATTAN,51180.0
2020,November,Saturday,Based on Radio Run,Other,1,LARCENY,5,Y,Y,0,Y,N,Y,N,38.0,MALE,WHITE HISPANIC,57.0,155.0,MED,BRO,BLK,1014502,212199,QUEENS,12120.0
2020,October,Sunday,Based on Radio Run,POF,1,BURGLARY,5,Y,Y,0,Y,Y,Y,N,18.0,MALE,BLACK,51.0,160.0,MED,BRO,BLK,999358,243713,MANHATTAN,68100.0
2020,October,Sunday,Based on Radio Run,POF,1,BURGLARY,5,Y,Y,0,Y,Y,Y,N,17.0,MALE,BLACK,51.0,170.0,THN,BRO,BLK,999358,243713,MANHATTAN,68100.0
2020,October,Sunday,Based on Radio Run,POF,1,BURGLARY,5,Y,Y,0,Y,Y,Y,N,18.0,MALE,BLACK,58.0,170.0,MED,BRO,BLK,999358,243713,MANHATTAN,68100.0
2020,October,Saturday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,39.0,MALE,WHITE HISPANIC,511.0,270.0,Other,BRO,BLK,1011471,250951,BRONX,82500.0
2020,November,Sunday,Based on Radio Run,POM,1,LARCENY,4,Y,Y,0,Y,N,Y,N,29.0,FEMALE,BLACK,53.0,180.0,Other,BRO,Other,998338,176352,BROOKLYN,68700.0
2020,November,Sunday,Based on Radio Run,POM,1,LARCENY,5,Y,Y,0,Y,N,Y,N,49.0,MALE,BLACK,6.0,180.0,MED,BRO,BLK,997949,176414,BROOKLYN,65400.00000000001
2020,November,Saturday,Based on Radio Run,POF,1,Other,10,Y,N,0,Y,Y,N,N,38.0,MALE,BLACK,59.0,250.0,Other,BRO,Other,1012675,171441,BROOKLYN,9720.0
2020,November,Wednesday,Based on Radio Run,POM,1,ROBBERY,1,Y,N,0,Y,Y,N,N,31.0,MALE,WHITE HISPANIC,58.0,185.0,MED,Other,Other,939287,169566,STATEN ISL & Other,2280.0
2020,October,Saturday,Based on Self Initiated,POM,1,Other,10,Y,N,0,Y,Y,N,N,0.0,Other,Other,0.0,0.0,Other,Other,Other,1014489,185076,BROOKLYN,55200.0
2020,November,Sunday,Based on Radio Run,POM,2,Other,4,Y,N,0,Y,Y,N,Y,30.0,MALE,BLACK,6.0,180.0,THN,BRO,BLK,1015009,178742,BROOKLYN,45240.0
2020,November,Monday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,N,N,N,33.0,MALE,BLACK HISPANIC,57.0,140.0,THN,BRO,BLK,1014249,238403,BRONX,3420.0
2020,November,Wednesday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,Y,Y,N,N,18.0,MALE,WHITE HISPANIC,6.0,170.0,THN,BRO,BLK,982942,169005,BROOKLYN,78000.0
2020,November,Wednesday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,Y,Y,N,N,18.0,MALE,BLACK HISPANIC,62.0,160.0,THN,BRO,BLK,982942,169005,BROOKLYN,76680.0
2020,November,Sunday,Based on Radio Run,POM,0,Other,27,Y,Y,0,Y,Y,Y,Y,23.0,MALE,BLACK,58.0,170.0,MED,BRO,BLK,996008,163114,BROOKLYN,56580.0
2020,November,Saturday,Based on C/W on Scene,POM,1,Other,10,Y,Y,0,Y,N,Y,N,49.0,MALE,BLACK,51.0,140.0,THN,BRO,BLK,1009004,186404,BROOKLYN,45900.0
2020,November,Monday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,Y,N,N,N,25.0,MALE,BLACK,0.0,150.0,THN,BLK,Other,1011033,183755,BROOKLYN,45480.0
2020,November,Sunday,Based on Radio Run,POM,0,Other,5,Y,N,0,Y,Y,Y,N,0.0,MALE,BLACK,58.0,170.0,MED,BRO,BLK,1012052,181253,BROOKLYN,30960.000000000004
2020,November,Saturday,Based on Radio Run,POM,1,BURGLARY,10,Y,N,0,Y,N,N,N,25.0,MALE,WHITE,58.0,120.0,THN,Other,Other,996825,188346,BROOKLYN,67740.0
2020,October,Wednesday,Based on Radio Run,POM,0,ASSAULT,60,Y,N,0,Y,Y,Y,N,49.0,MALE,BLACK,0.0,185.0,THN,BRO,BLK,963883,173882,STATEN ISL & Other,61800.00000000001
2020,November,Sunday,Based on C/W on Scene,POM,1,ROBBERY,10,Y,N,0,Y,Y,N,N,29.0,MALE,WHITE HISPANIC,51.0,180.0,MED,BRO,Other,988826,201534,MANHATTAN,4920.0
2020,November,Sunday,Based on Radio Run,POM,1,ROBBERY,10,Y,N,0,Y,Y,N,N,24.0,MALE,WHITE HISPANIC,51.0,220.0,MED,BRO,Other,988826,201534,MANHATTAN,4920.0
2020,November,Monday,Based on Self Initiated,POM,5,ROBBERY,1,Y,N,0,Y,Y,N,N,41.0,MALE,BLACK,61.0,210.0,MED,BRO,Other,985957,158586,BROOKLYN,57600.0
2020,November,Sunday,Based on Radio Run,POM,1,Other,10,Y,N,0,Y,Y,N,N,45.0,MALE,WHITE HISPANIC,58.0,170.0,MED,BRO,Other,997888,193840,BROOKLYN,6480.0
2020,November,Monday,Based on C/W on Scene,POM,1,ASSAULT,5,Y,Y,0,Y,Y,Y,N,28.0,MALE,WHITE HISPANIC,56.0,165.0,MED,BRO,BLK,1049724,157271,QUEENS,2880.0
2020,November,Tuesday,Based on Radio Run,POM,1,Other,2,Y,Y,0,Y,N,N,N,28.0,MALE,BLACK,58.0,170.0,THN,BRO,BLK,1008098,239338,BRONX,5340.0
2020,November,Saturday,Based on Self Initiated,POM,0,Other,1,Y,Y,0,Y,Y,Y,Y,21.0,MALE,BLACK,61.0,154.0,THN,BRO,BLK,1007952,239522,BRONX,78420.0
2020,November,Friday,Based on C/W on Scene,POM,1,ROBBERY,20,Y,Y,0,Y,Y,Y,N,16.0,MALE,BLACK,59.0,150.0,Other,Other,Other,1021715,262322,BRONX,78840.0
2020,November,Friday,Based on C/W on Scene,POM,1,ROBBERY,20,Y,Y,0,Y,Y,Y,N,14.0,MALE,BLACK,6.0,230.0,MED,BRO,BLK,1021715,262322,BRONX,78840.0
2020,November,Tuesday,Based on Radio Run,POF,2,ROBBERY,5,Y,N,0,Y,N,N,N,30.0,MALE,BLACK,56.0,180.0,MED,BRO,BLK,1020081,255042,BRONX,29820.000000000004
2020,November,Thursday,Based on Radio Run,POM,0,Other,5,Y,N,0,Y,Y,N,N,22.0,MALE,WHITE,58.0,170.0,MED,BRO,BLK,995096,160987,BROOKLYN,81720.0
2020,November,Sunday,Based on Radio Run,POF,1,BURGLARY,3,Y,N,0,Y,N,N,N,25.0,MALE,WHITE,6.0,150.0,THN,BRO,Other,1010296,215994,QUEENS,54000.0
2020,November,Sunday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,0,Y,Y,N,N,21.0,MALE,WHITE HISPANIC,55.0,140.0,MED,BLK,BLN,1022455,213971,QUEENS,12240.0
2020,November,Sunday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,0,Y,N,N,N,21.0,MALE,WHITE HISPANIC,55.0,145.0,MED,BLK,BLK,1022455,213971,QUEENS,12240.0
2020,November,Tuesday,Based on Radio Run,POM,1,BURGLARY,3,Y,N,0,Y,N,N,N,36.0,MALE,BLACK,57.0,165.0,MED,BRO,Other,1002599,232663,MANHATTAN,8580.0
2020,November,Tuesday,Based on Radio Run,POM,2,ROBBERY,10,Y,N,0,Y,Y,N,N,27.0,MALE,BLACK,511.0,190.0,MED,BRO,Other,1000412,230154,MANHATTAN,15000.000000000002
2020,October,Wednesday,Based on Radio Run,POM,0,LARCENY,7,Y,Y,0,Y,N,N,N,31.0,MALE,BLACK HISPANIC,511.0,155.0,THN,BLK,BLK,1002105,249501,MANHATTAN,36000.0
2020,November,Tuesday,Based on Radio Run,POM,0,Other,10,Y,N,0,Y,Y,N,N,0.0,FEMALE,BLACK,56.0,190.0,MED,BRO,BLK,1009418,241049,BRONX,1740.0
2020,November,Tuesday,Based on Radio Run,POM,0,Other,10,Y,N,0,Y,Y,N,N,0.0,MALE,WHITE HISPANIC,62.0,220.0,Other,Other,BLK,1009418,241049,BRONX,2340.0
2020,November,Tuesday,Based on Radio Run,POM,0,Other,10,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,51.0,190.0,THN,BRO,BLK,1009418,241049,BRONX,2340.0
2020,November,Wednesday,Based on Radio Run,POF,1,ASSAULT,4,N,Y,0,Y,Y,Y,N,37.0,MALE,BLACK,56.0,150.0,THN,BRO,BLK,1017748,240272,BRONX,3660.0000000000005
2020,November,Friday,Based on C/W on Scene,POM,1,ROBBERY,20,Y,Y,0,Y,Y,Y,N,15.0,MALE,BLACK,58.0,130.0,THN,BRO,BLK,1021715,262322,BRONX,78840.0
2020,November,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,N,N,N,56.0,MALE,BLACK HISPANIC,52.0,145.0,MED,BLK,BLK,1019603,245936,BRONX,73380.0
2020,November,Monday,Based on Radio Run,POM,0,BURGLARY,7,N,Y,0,Y,N,N,N,39.0,MALE,BLACK,511.0,270.0,Other,Other,BLK,1013843,171410,BROOKLYN,21720.0
2020,November,Tuesday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,38.0,MALE,WHITE,51.0,170.0,MED,Other,BLK,997312,204100,BROOKLYN,76800.0
2020,November,Monday,Based on C/W on Scene,POM,2,LARCENY,15,Y,Y,0,Y,Y,Y,N,28.0,MALE,WHITE HISPANIC,511.0,170.0,THN,BRO,BLK,1008570,218992,QUEENS,75900.0
2020,November,Saturday,Based on Radio Run,POM,1,ASSAULT,30,Y,Y,0,Y,N,N,N,22.0,MALE,WHITE,511.0,175.0,MED,BRO,BLK,945031,166386,STATEN ISL & Other,9900.0
2020,November,Friday,Based on Radio Run,POM,5,LARCENY,16,Y,N,0,Y,N,N,N,29.0,MALE,WHITE HISPANIC,53.0,175.0,Other,BRO,BLK,925020,132006,STATEN ISL & Other,76500.0
2020,November,Friday,Based on Radio Run,POM,1,Other,10,Y,N,0,Y,N,N,Y,66.0,MALE,BLACK,58.0,150.0,MED,BRO,Other,987714,214449,MANHATTAN,44700.0
2020,November,Monday,Based on Radio Run,POM,2,ROBBERY,10,Y,Y,0,Y,N,N,N,35.0,MALE,BLACK,59.0,180.0,MED,BLK,BLK,996598,239321,MANHATTAN,20880.0
2020,November,Monday,Based on Radio Run,POM,2,ROBBERY,10,Y,Y,0,Y,N,N,N,29.0,FEMALE,WHITE,51.0,160.0,THN,BRO,BLN,996598,239321,MANHATTAN,20880.0
2020,October,Thursday,Based on Radio Run,POM,1,LARCENY,12,Y,Y,0,Y,Y,Y,N,28.0,MALE,BLACK,511.0,165.0,THN,BRO,BLK,1004893,163388,BROOKLYN,67140.0
2020,November,Saturday,Based on Self Initiated,POM,1,Other,3,Y,Y,0,Y,Y,Y,Y,19.0,MALE,WHITE HISPANIC,511.0,225.0,MED,BLK,BLK,1015742,185320,BROOKLYN,5160.0
2020,November,Monday,Based on Radio Run,POM,1,ASSAULT,1,Y,Y,0,Y,Y,Y,Y,19.0,MALE,BLACK,51.0,125.0,THN,BRO,BLK,1035948,195480,QUEENS,77700.0
2020,November,Tuesday,Based on Radio Run,POM,1,LARCENY,4,Y,Y,0,Y,Y,Y,N,18.0,FEMALE,BLACK,56.0,0.0,THN,BLK,BLK,1013797,195120,QUEENS,69420.0
2020,November,Wednesday,Based on C/W on Scene,POM,0,Other,12,Y,N,0,Y,Y,N,N,29.0,MALE,BLACK,58.0,150.0,Other,BLK,BLK,1046367,186986,QUEENS,12000.0
2020,November,Monday,Based on Self Initiated,Other,2,BURGLARY,10,Y,N,0,Y,N,N,N,31.0,MALE,ASIAN/PAC.ISL,57.0,160.0,MED,BRO,Other,990312,210966,MANHATTAN,2700.0
2020,October,Tuesday,Based on C/W on Scene,POM,1,LARCENY,5,Y,Y,0,Y,N,Y,N,32.0,MALE,BLACK HISPANIC,58.0,160.0,MED,BLK,BLK,989207,222394,MANHATTAN,56400.0
2020,November,Tuesday,Based on Radio Run,POM,5,BURGLARY,15,Y,Y,0,Y,N,Y,N,70.0,MALE,WHITE,6.0,175.0,THN,Other,Other,989203,219715,MANHATTAN,17100.0
2020,November,Monday,Based on Radio Run,POM,1,ROBBERY,4,Y,N,0,Y,N,N,N,41.0,MALE,BLACK,511.0,190.0,MED,BRO,Other,997207,226564,MANHATTAN,82200.0
2020,November,Saturday,Based on Radio Run,POM,5,Other,10,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,62.0,200.0,MED,BLK,BLK,1002089,233265,MANHATTAN,55500.0
2020,November,Saturday,Based on Radio Run,POM,1,Other,11,N,Y,0,Y,N,Y,Y,14.0,MALE,BLACK,54.0,100.0,THN,BRO,BLK,1005364,235112,BRONX,71580.0
2020,November,Saturday,Based on Radio Run,POM,1,Other,11,Y,Y,0,Y,Y,N,N,14.0,MALE,BLACK HISPANIC,56.0,120.0,THN,BRO,BLK,1005364,235112,BRONX,71580.0
2020,November,Saturday,Based on Self Initiated,POM,1,Other,3,Y,Y,1,Y,Y,Y,Y,21.0,MALE,BLACK HISPANIC,511.0,180.0,THN,BRO,BLK,1013494,241286,BRONX,61560.00000000001
2020,November,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,18.0,MALE,BLACK,6.0,160.0,THN,BRO,Other,1006673,240066,BRONX,68580.0
2020,November,Saturday,Based on Radio Run,Other,1,ROBBERY,3,Y,N,0,Y,Y,Y,Y,47.0,MALE,BLACK,6.0,220.0,MED,BLK,Other,1014282,247361,BRONX,64200.00000000001
2020,November,Monday,Based on C/W on Scene,POM,1,ASSAULT,16,Y,N,0,Y,N,N,N,33.0,MALE,BLACK,58.0,170.0,THN,BRO,BLK,1000877,200072,BROOKLYN,78060.0
2020,October,Thursday,Based on Radio Run,POM,5,ASSAULT,5,Y,N,0,Y,N,N,N,54.0,MALE,BLACK,59.0,180.0,Other,BLK,Other,1035405,195223,QUEENS,42960.0
2020,November,Thursday,Based on C/W on Scene,POM,1,BURGLARY,5,N,Y,0,Y,N,Y,N,56.0,MALE,BLACK,62.0,180.0,THN,BRO,BLK,1040039,191630,QUEENS,2820.0
2020,November,Tuesday,Based on Radio Run,POM,1,LARCENY,4,Y,Y,0,Y,Y,Y,N,18.0,FEMALE,BLACK,56.0,110.0,THN,BRO,BLN,1013797,195120,QUEENS,69420.0
2020,November,Wednesday,Based on Radio Run,POM,1,ROBBERY,23,Y,N,0,Y,N,N,N,32.0,MALE,Other,56.0,150.0,MED,BRO,BLK,1025019,208927,QUEENS,37680.0
2020,May,Saturday,Based on Self Initiated,POM,2,Other,1,N,N,0,N,Y,N,N,18.0,MALE,BLACK,55.0,200.0,Other,BLK,BLK,1000200,213983,QUEENS,6960.0
2020,November,Friday,Based on Radio Run,POF,1,ASSAULT,10,Y,Y,0,Y,Y,N,N,35.0,MALE,BLACK HISPANIC,56.0,150.0,MED,BRO,BLK,999539,239499,MANHATTAN,78600.0
2020,October,Saturday,Based on Self Initiated,POM,1,Other,1,Y,Y,0,Y,Y,Y,Y,16.0,MALE,BLACK,58.0,165.0,THN,BRO,BLK,999358,236472,MANHATTAN,78000.0
2020,November,Thursday,Based on Self Initiated,POM,1,Other,1,Y,Y,0,Y,Y,Y,Y,19.0,MALE,BLACK,58.0,150.0,THN,BRO,Other,1013887,246985,BRONX,74700.0
2020,November,Friday,Based on Radio Run,POM,1,Other,22,Y,Y,0,Y,N,N,N,20.0,MALE,BLACK,51.0,200.0,MED,BRO,BLK,1016971,260920,BRONX,15480.000000000002
2020,November,Wednesday,Based on Radio Run,POM,0,Other,20,Y,N,0,Y,N,N,N,31.0,MALE,BLACK,51.0,205.0,MED,BRO,Other,1038787,197125,QUEENS,78300.0
2020,November,Wednesday,Based on Radio Run,POM,1,Other,11,Y,Y,0,Y,N,Y,N,17.0,MALE,WHITE HISPANIC,55.0,130.0,THN,BRO,BLK,1025551,198861,QUEENS,8700.0
2020,November,Tuesday,Based on Self Initiated,POM,1,LARCENY,1,Y,Y,0,Y,N,Y,N,35.0,MALE,WHITE,58.0,160.0,MED,Other,Other,985766,216503,MANHATTAN,51840.0
2020,November,Tuesday,Based on Self Initiated,POM,1,LARCENY,1,Y,Y,0,Y,N,Y,N,35.0,MALE,WHITE,58.0,180.0,MED,Other,BLN,985766,216503,MANHATTAN,51840.0
2020,November,Wednesday,Based on Radio Run,POM,1,ASSAULT,3,Y,N,0,Y,N,N,N,37.0,MALE,BLACK,56.0,170.0,MED,BRO,Other,1034030,238806,BRONX,28920.0
2020,November,Thursday,Based on Radio Run,POF,1,LARCENY,14,Y,N,0,Y,N,N,N,37.0,MALE,BLACK,58.0,140.0,MED,BLK,BLK,985874,198152,MANHATTAN,38940.0
2020,November,Friday,Based on Radio Run,POM,2,LARCENY,6,Y,Y,0,Y,N,Y,N,39.0,MALE,WHITE HISPANIC,56.0,160.0,THN,BRO,Other,999643,228852,MANHATTAN,39240.0
2020,November,Wednesday,Based on Radio Run,POM,3,LARCENY,5,Y,N,0,Y,N,N,N,52.0,FEMALE,BLACK,5.0,120.0,THN,BLK,BLK,993702,228149,MANHATTAN,53340.0
2020,November,Tuesday,Based on Radio Run,POM,0,Other,15,Y,N,0,Y,N,N,N,19.0,MALE,WHITE HISPANIC,59.0,160.0,MED,BRO,Other,995794,236458,MANHATTAN,84600.0
2020,November,Tuesday,Based on C/W on Scene,POM,1,ASSAULT,3,Y,N,0,Y,Y,N,N,30.0,FEMALE,WHITE HISPANIC,55.0,165.0,Other,BRO,Other,999066,234936,MANHATTAN,82020.0
2020,November,Saturday,Based on Radio Run,POM,2,Other,3,Y,N,0,Y,Y,Y,N,60.0,MALE,WHITE,58.0,180.0,THN,Other,Other,1031644,248455,BRONX,76500.0
2020,November,Friday,Based on C/W on Scene,POM,1,ROBBERY,20,Y,Y,0,Y,Y,Y,Y,16.0,MALE,BLACK,58.0,150.0,THN,BLK,BLK,1022508,261990,BRONX,78900.0
2020,November,Monday,Based on Self Initiated,Other,2,ROBBERY,5,Y,N,0,N,Y,N,N,12.0,MALE,BLACK,59.0,150.0,THN,BRO,BLK,1011779,246746,BRONX,60000.00000000001
2020,November,Monday,Based on Self Initiated,Other,3,ROBBERY,5,Y,N,0,N,Y,N,N,15.0,MALE,BLACK,51.0,150.0,THN,BRO,BLK,1011779,246746,BRONX,60000.00000000001
2020,October,Thursday,Based on Radio Run,POM,1,Other,10,Y,Y,0,Y,Y,Y,N,28.0,MALE,BLACK,511.0,250.0,Other,BRO,BLK,1006332,181517,BROOKLYN,59340.00000000001
2020,November,Friday,Based on Radio Run,POM,1,Other,2,Y,Y,0,Y,N,Y,Y,23.0,MALE,BLACK,62.0,180.0,MED,BLK,BLK,998227,235827,MANHATTAN,61680.00000000001
2020,November,Thursday,Based on Radio Run,POM,1,Other,10,Y,Y,0,Y,Y,Y,Y,45.0,MALE,BLACK,57.0,160.0,MED,BRO,Other,1001112,238628,MANHATTAN,66120.0
2020,October,Saturday,Based on Radio Run,Other,1,Other,10,Y,Y,0,Y,Y,N,N,16.0,MALE,BLACK,59.0,140.0,THN,BRO,BLK,1020590,237335,BRONX,74280.0
2020,November,Friday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,Y,Y,Y,Y,16.0,MALE,BLACK,58.0,170.0,MED,BLK,BLK,1023518,262173,BRONX,78600.0
2020,October,Monday,Based on Radio Run,POF,1,Other,7,Y,Y,0,Y,N,Y,N,39.0,MALE,BLACK,51.0,170.0,THN,BRO,BLK,1005250,162058,BROOKLYN,58980.00000000001
2020,November,Wednesday,Based on Radio Run,POM,1,Other,15,Y,N,0,Y,Y,Y,N,33.0,MALE,BLACK,58.0,200.0,MED,BRO,BLK,995041,178540,BROOKLYN,84300.0
2020,November,Tuesday,Based on Radio Run,POF,1,ROBBERY,3,Y,Y,0,Y,N,Y,N,22.0,MALE,WHITE HISPANIC,59.0,160.0,THN,BRO,BLK,981998,173822,BROOKLYN,70620.0
2020,November,Tuesday,Based on Radio Run,POM,3,ROBBERY,7,N,Y,0,Y,Y,Y,N,18.0,MALE,WHITE HISPANIC,57.0,190.0,MED,BRO,Other,982576,173407,BROOKLYN,70500.0
2020,November,Tuesday,Based on Radio Run,POM,3,ROBBERY,7,N,Y,0,Y,Y,Y,Y,15.0,MALE,WHITE HISPANIC,57.0,120.0,THN,BRO,BLN,982576,173407,BROOKLYN,70500.0
2020,November,Tuesday,Based on Self Initiated,POM,1,ROBBERY,2,Y,Y,0,Y,Y,Y,N,20.0,MALE,WHITE HISPANIC,56.0,125.0,THN,BRO,BLK,981825,174237,BROOKLYN,70200.0
2020,November,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,N,N,N,64.0,MALE,BLACK,6.0,250.0,Other,BRO,BLK,1041627,198275,QUEENS,76800.0
2020,November,Thursday,Based on Self Initiated,POM,1,Other,5,Y,N,0,Y,N,Y,N,14.0,MALE,BLACK,53.0,110.0,THN,BRO,BLK,1018247,187048,BROOKLYN,9960.0
2020,November,Friday,Based on C/W on Scene,POM,0,LARCENY,12,Y,Y,0,Y,N,N,N,25.0,MALE,BLACK,61.0,150.0,THN,BRO,BLN,1000851,187875,BROOKLYN,43560.0
2020,November,Thursday,Based on Radio Run,POM,1,LARCENY,11,Y,Y,0,Y,N,Y,N,38.0,MALE,WHITE HISPANIC,51.0,160.0,THN,BRO,BLK,1010424,198634,QUEENS,55020.0
2020,November,Wednesday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,Y,21.0,MALE,BLACK,61.0,350.0,Other,BRO,BLK,937563,164574,STATEN ISL & Other,42600.0
2020,November,Friday,Based on Radio Run,POM,1,LARCENY,10,Y,Y,0,Y,N,Y,N,24.0,MALE,BLACK,511.0,200.0,MED,BLK,BLK,986523,208334,MANHATTAN,41280.0
2020,November,Thursday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,25.0,MALE,BLACK HISPANIC,58.0,170.0,MED,BRO,Other,1007480,243461,BRONX,70200.0
2020,November,Thursday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,62.0,190.0,MED,BRO,BLK,1007480,243461,BRONX,69600.0
2020,November,Thursday,Based on Self Initiated,POM,1,Other,2,Y,N,0,Y,Y,Y,N,31.0,MALE,BLACK,511.0,200.0,MED,BRO,BLK,1006773,170446,BROOKLYN,41760.0
2020,November,Thursday,Based on C/W on Scene,POM,1,ASSAULT,10,Y,N,0,Y,N,N,N,19.0,FEMALE,BLACK,51.0,120.0,THN,BRO,BLK,1003285,174655,BROOKLYN,46800.0
2020,November,Friday,Based on Self Initiated,Other,0,Other,3,Y,N,0,Y,Y,N,N,26.0,MALE,BLACK,54.0,120.0,THN,BRO,BLK,1009752,190911,BROOKLYN,1860.0000000000002
2020,November,Tuesday,Based on Radio Run,POM,0,ASSAULT,6,Y,N,0,Y,N,N,N,24.0,FEMALE,BLACK,53.0,125.0,MED,BRO,Other,1009312,189814,BROOKLYN,85020.0
2020,November,Tuesday,Based on Radio Run,POM,0,LARCENY,6,Y,N,0,Y,N,N,N,25.0,FEMALE,BLACK,53.0,150.0,MED,BRO,BLK,1009312,189814,BROOKLYN,85020.0
2020,November,Thursday,Based on Radio Run,POM,1,ROBBERY,8,Y,N,0,Y,Y,N,N,24.0,MALE,BLACK,6.0,190.0,Other,Other,Other,1043336,156059,QUEENS,64920.00000000001
2020,November,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,0.0,0.0,MED,BRO,BLK,1054081,162033,QUEENS,81300.0
2020,November,Friday,Based on Self Initiated,POM,1,Other,6,Y,Y,0,Y,N,Y,N,22.0,MALE,BLACK,58.0,140.0,THN,BRO,BLK,1028181,194746,QUEENS,37500.0
2020,November,Thursday,Based on Radio Run,POM,1,LARCENY,10,Y,Y,0,Y,N,Y,N,52.0,MALE,WHITE HISPANIC,52.0,120.0,MED,BRO,Other,1013763,195874,QUEENS,71580.0
2020,November,Thursday,Based on Radio Run,POM,1,LARCENY,3,Y,Y,0,Y,Y,Y,N,39.0,MALE,WHITE HISPANIC,59.0,280.0,Other,BRO,Other,1019841,199173,QUEENS,82380.0
2020,November,Thursday,Based on Radio Run,POM,1,Other,2,Y,Y,0,Y,Y,Y,Y,24.0,MALE,BLACK,65.0,240.0,Other,BRO,BLK,1055623,182588,QUEENS,39720.0
2020,November,Friday,Based on Radio Run,POM,2,Other,17,Y,Y,0,Y,N,Y,N,25.0,MALE,WHITE,58.0,160.0,THN,Other,Other,1047232,218822,QUEENS,36360.0
2020,November,Thursday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,17.0,MALE,WHITE HISPANIC,55.0,170.0,MED,BRO,BLK,1020279,212467,QUEENS,1320.0
2020,November,Thursday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,19.0,MALE,WHITE HISPANIC,56.0,180.0,MED,BRO,BLK,1020279,212467,QUEENS,1320.0
2020,November,Thursday,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,0,Y,Y,Y,N,16.0,MALE,WHITE HISPANIC,55.0,120.0,THN,BRO,BLK,990485,201456,MANHATTAN,71760.0
2020,November,Tuesday,Based on Radio Run,POF,1,Other,6,Y,N,0,Y,N,N,N,0.0,MALE,BLACK,51.0,175.0,MED,BRO,BLK,995692,221523,MANHATTAN,63180.00000000001
2020,November,Tuesday,Based on C/W on Scene,POM,2,ASSAULT,11,Y,Y,0,Y,Y,N,N,62.0,MALE,BLACK,59.0,160.0,THN,BRO,BLK,1002432,231802,MANHATTAN,9960.0
2020,November,Saturday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,36.0,MALE,BLACK,511.0,230.0,MED,BRO,BLK,1018238,240313,BRONX,81000.0
