SUSPECT_ARRESTED_FLAG,YEAR,OBSERVED_DURATION_MINUTES,DAY,MONTH,SUSPECT_WEIGHT,SUSPECT_HEIGHT,SUSPECT_REPORTED_AGE,STOP_DURATION_MINUTES,STOP_LOCATION_X,STOP_LOCATION_Y,SUMMONS_ISSUED_FLAG,SECONDS
N,2020,1,Saturday,January,140.0,58.0,16.0,2,1007444,171016,0,49920.0
N,2020,1,Saturday,January,160.0,51.0,23.0,23,1007760,173032,0,50460.0
N,2020,1,Saturday,January,140.0,58.0,16.0,2,1007444,171016,0,49920.0
N,2020,1,Saturday,January,140.0,58.0,23.0,23,1007760,173032,0,50460.0
N,2020,1,Tuesday,January,200.0,64.0,21.0,4,1007098,182173,0,82320.0
N,2020,5,Wednesday,January,180.0,51.0,21.0,10,1059030,196084,0,38640.0
N,2020,1,Monday,January,150.0,55.0,23.0,3,1059797,203236,0,52500.0
N,2020,30,Monday,January,180.0,56.0,32.0,60,1018585,259666,0,75000.0
Y,2020,1,Monday,January,170.0,59.0,42.0,10,987174,148780,0,71160.0
N,2020,1,Tuesday,January,200.0,0.0,0.0,2,1021681,185970,0,57600.0
N,2020,15,Sunday,January,180.0,58.0,55.0,45,991144,187337,0,73320.0
N,2020,0,Sunday,January,165.0,58.0,62.0,41,991144,187337,0,73260.0
Y,2020,1,Monday,January,150.0,57.0,59.0,5,989168,187593,0,64320.00000000001
N,2020,0,Monday,January,170.0,59.0,0.0,2,1000325,193031,0,70500.0
N,2020,1,Wednesday,January,150.0,511.0,16.0,48,954498,145771,0,74520.0
N,2020,1,Wednesday,January,140.0,58.0,15.0,48,954498,145771,0,74520.0
N,2020,1,Wednesday,January,150.0,55.0,24.0,48,954498,145771,0,74520.0
N,2020,1,Thursday,January,200.0,61.0,37.0,8,943320,138479,0,77040.0
N,2020,1,Wednesday,January,150.0,58.0,18.0,10,1001871,191753,0,3000.0
N,2020,2,Friday,January,180.0,56.0,17.0,4,1007237,187965,0,84000.0
N,2020,2,Friday,January,170.0,58.0,17.0,4,1007237,187965,0,84000.0
N,2020,2,Friday,January,140.0,5.0,16.0,4,1007237,187965,0,84000.0
Y,2020,1,Monday,January,150.0,511.0,34.0,10,984283,204663,0,75600.0
N,2020,5,Monday,January,170.0,51.0,18.0,6,991693,224469,0,56760.0
Y,2020,1,Friday,January,160.0,511.0,17.0,3,997702,239901,0,76020.0
Y,2020,10,Friday,January,175.0,6.0,19.0,10,996820,238309,0,74820.0
Y,2020,1,Monday,January,120.0,57.0,14.0,10,1014961,246870,0,60840.00000000001
Y,2020,1,Monday,January,160.0,511.0,16.0,10,1014961,246870,0,60900.00000000001
Y,2020,1,Monday,January,140.0,57.0,14.0,10,1014961,246870,0,60900.00000000001
N,2020,0,Wednesday,January,175.0,511.0,28.0,2,986474,164830,0,76800.0
N,2020,0,Wednesday,January,175.0,6.0,25.0,2,986474,164830,0,76800.0
N,2020,0,Friday,January,200.0,6.0,37.0,5,1006511,190563,0,41640.0
N,2020,1,Sunday,January,140.0,54.0,55.0,15,1018352,211952,0,84120.0
N,2020,3,Tuesday,January,290.0,54.0,15.0,10,990835,226602,0,51300.0
N,2020,1,Tuesday,January,100.0,5.0,14.0,5,998825,235231,0,56280.0
Y,2020,0,Tuesday,January,120.0,54.0,14.0,7,998943,234713,0,63480.00000000001
N,2020,1,Monday,January,115.0,53.0,19.0,3,1007039,238237,0,13500.0
N,2020,0,Wednesday,January,180.0,51.0,21.0,6,985035,159243,0,9600.0
Y,2020,1,Friday,January,175.0,6.0,25.0,10,1011691,196032,0,72900.0
N,2020,5,Wednesday,January,160.0,61.0,26.0,10,1057635,203953,0,77760.0
Y,2020,1,Tuesday,January,160.0,57.0,35.0,5,1046928,188900,0,39960.0
N,2020,1,Friday,January,130.0,59.0,21.0,5,1019450,216522,0,80460.0
N,2020,3,Monday,January,160.0,56.0,23.0,10,1005543,253483,0,35220.0
N,2020,1,Monday,January,150.0,56.0,48.0,13,1005704,255999,0,27960.0
Y,2020,0,Thursday,January,160.0,511.0,21.0,4,1008083,250356,0,12180.0
Y,2020,1,Wednesday,January,160.0,6.0,0.0,2,1009886,250359,0,45840.0
N,2020,1,Tuesday,January,170.0,56.0,43.0,10,998867,179130,0,85740.0
N,2020,1,Friday,January,150.0,52.0,36.0,5,996266,190904,0,64800.00000000001
N,2020,1,Monday,January,150.0,58.0,30.0,15,1001816,207495,0,25860.0
Y,2020,1,Monday,January,180.0,56.0,15.0,1,1051687,212167,0,53100.0
Y,2020,1,Tuesday,January,120.0,52.0,19.0,18,1024741,206153,0,84060.0
Y,2020,1,Tuesday,January,115.0,6.0,18.0,18,1024741,206153,0,84060.0
N,2020,1,Saturday,January,180.0,62.0,41.0,9,933212,134577,0,7020.0
Y,2020,1,Sunday,January,130.0,58.0,29.0,5,988942,202833,0,7500.000000000001
N,2020,3,Friday,January,80.0,52.0,13.0,5,999358,226563,0,63840.00000000001
Y,2020,1,Friday,January,180.0,63.0,19.0,5,996820,238309,0,74700.0
N,2020,1,Sunday,January,150.0,58.0,18.0,5,1021107,243459,0,80280.0
Y,2020,1,Tuesday,January,190.0,6.0,15.0,15,1007433,171523,0,75000.0
Y,2020,1,Tuesday,January,100.0,53.0,13.0,15,1007433,171523,0,75000.0
Y,2020,1,Tuesday,January,150.0,56.0,14.0,15,1007433,171523,0,75000.0
Y,2020,1,Tuesday,January,105.0,52.0,12.0,15,1007433,171523,0,75000.0
N,2020,1,Tuesday,January,200.0,511.0,50.0,11,985600,187540,0,54420.0
N,2020,1,Friday,January,210.0,56.0,30.0,5,996266,190904,0,64800.00000000001
N,2020,1,Friday,January,180.0,56.0,30.0,5,996266,190904,0,64800.00000000001
N,2020,1,Wednesday,January,150.0,58.0,19.0,10,1001706,192186,0,3000.0
Y,2020,1,Wednesday,January,180.0,57.0,29.0,1,1051806,184083,0,42900.0
N,2020,30,Tuesday,January,115.0,54.0,16.0,9,1029794,186424,0,51540.0
N,2020,1,Friday,January,160.0,55.0,38.0,5,1036762,187638,0,70560.0
Y,2020,0,Thursday,January,150.0,56.0,18.0,6,1028274,226364,0,71520.0
Y,2020,2,Monday,January,110.0,55.0,15.0,7,1046477,184689,0,59520.00000000001
N,2020,1,Tuesday,January,125.0,54.0,25.0,5,1049315,185712,0,32040.000000000004
N,2020,1,Saturday,January,280.0,51.0,17.0,1,1001673,228740,0,67800.0
N,2020,1,Monday,January,150.0,58.0,28.0,5,1021709,243000,0,74100.0
N,2020,2,Tuesday,January,160.0,58.0,18.0,9,1007888,244012,0,65640.0
N,2020,1,Monday,January,200.0,54.0,28.0,10,990858,150524,0,80400.0
N,2020,1,Wednesday,January,220.0,51.0,32.0,2,988345,150175,0,64200.00000000001
N,2020,1,Wednesday,January,140.0,55.0,32.0,2,1040957,192464,0,62280.00000000001
N,2020,1,Wednesday,January,200.0,56.0,32.0,2,1040957,192464,0,62280.00000000001
Y,2020,0,Friday,January,150.0,55.0,19.0,10,1040330,197635,0,81900.0
N,2020,1,Saturday,January,150.0,55.0,21.0,5,1032071,186155,0,41100.0
Y,2020,5,Monday,January,110.0,55.0,20.0,15,990953,167402,0,16500.0
N,2020,0,Thursday,January,210.0,63.0,36.0,3,1027929,223379,0,81900.0
N,2020,1,Wednesday,January,170.0,55.0,25.0,14,1031211,216309,0,8580.0
N,2020,1,Tuesday,January,250.0,62.0,62.0,20,951513,141396,0,86220.0
N,2020,2,Wednesday,January,180.0,62.0,20.0,2,1007715,241546,0,53880.0
N,2020,0,Thursday,January,210.0,58.0,38.0,1,1012425,253415,0,52860.0
N,2020,10,Thursday,January,190.0,511.0,21.0,10,997290,186557,0,1020.0000000000001
Y,2020,1,Tuesday,January,145.0,57.0,40.0,10,993933,189073,0,46680.0
N,2020,0,Friday,January,170.0,6.0,18.0,6,1040330,197635,0,81900.0
N,2020,2,Thursday,January,160.0,63.0,45.0,13,990054,200014,0,47040.0
N,2020,3,Friday,January,100.0,53.0,12.0,5,999049,226734,0,63840.00000000001
Y,2020,1,Thursday,January,190.0,511.0,29.0,2,1007014,236618,0,20520.0
N,2020,1,Friday,January,160.0,58.0,16.0,33,996557,159701,0,49560.0
N,2020,1,Friday,January,160.0,51.0,16.0,33,996557,159701,0,49560.0
N,2020,1,Saturday,January,160.0,6.0,23.0,1,1011107,182149,0,3240.0
N,2020,5,Wednesday,January,160.0,58.0,28.0,15,987180,188602,0,68400.0
N,2020,1,Tuesday,January,160.0,58.0,20.0,15,1047513,156921,0,53040.0
Y,2020,2,Wednesday,January,185.0,61.0,32.0,10,1037222,193471,0,52500.0
N,2020,1,Wednesday,January,300.0,64.0,31.0,18,1057115,206590,0,38400.0
N,2020,30,Tuesday,January,135.0,56.0,19.0,9,1029794,186424,0,51540.0
N,2020,20,Wednesday,January,170.0,61.0,55.0,2,1040390,200123,0,47460.0
Y,2020,1,Thursday,January,100.0,56.0,14.0,17,1039258,199907,0,49800.0
Y,2020,1,Thursday,January,90.0,51.0,13.0,17,1039258,199907,0,49800.0
N,2020,1,Thursday,January,140.0,58.0,38.0,4,1018823,216613,0,57240.0
N,2020,1,Saturday,January,200.0,65.0,51.0,6,984657,203358,0,82200.0
Y,2020,1,Wednesday,January,150.0,56.0,26.0,5,996625,230538,0,60900.00000000001
Y,2020,1,Sunday,January,160.0,51.0,23.0,15,1003977,250320,0,4500.0
N,2020,1,Thursday,January,150.0,58.0,17.0,7,1026944,237982,0,69600.0
N,2020,1,Thursday,January,170.0,6.0,0.0,7,1026944,237982,0,69600.0
N,2020,1,Thursday,January,160.0,58.0,16.0,7,1026944,237982,0,69600.0
N,2020,1,Thursday,January,180.0,51.0,17.0,7,1026944,237982,0,69600.0
N,2020,1,Thursday,January,180.0,61.0,17.0,7,1026944,237982,0,69600.0
N,2020,1,Thursday,January,180.0,58.0,17.0,7,1026944,237982,0,69600.0
Y,2020,1,Tuesday,January,120.0,55.0,22.0,15,1016443,250401,0,85920.0
N,2020,2,Friday,January,280.0,6.0,45.0,15,986829,148294,0,18060.0
N,2020,3,Sunday,January,160.0,58.0,24.0,9,1019934,214605,0,1800.0
N,2020,1,Monday,January,160.0,57.0,22.0,25,936702,142149,1,9600.0
N,2020,5,Thursday,January,160.0,58.0,35.0,15,982777,204727,0,26400.0
N,2020,0,Wednesday,January,0.0,0.0,0.0,10,1013400,185547,0,54000.0
N,2020,1,Tuesday,January,225.0,51.0,33.0,10,963241,166960,0,68400.0
N,2020,1,Sunday,January,160.0,58.0,20.0,5,943113,166350,0,10920.0
N,2020,1,Thursday,January,200.0,54.0,20.0,10,998476,228948,0,67560.0
N,2020,3,Friday,January,95.0,52.0,13.0,5,999358,226563,0,63840.00000000001
N,2020,1,Wednesday,January,240.0,58.0,34.0,4,1001550,228346,0,38700.0
N,2020,5,Thursday,January,150.0,58.0,16.0,20,994111,229296,0,66240.0
N,2020,5,Thursday,January,160.0,59.0,16.0,2,994111,229296,0,66240.0
N,2020,1,Saturday,January,0.0,6.0,25.0,2,999969,236564,0,61200.00000000001
N,2020,10,Friday,January,180.0,511.0,22.0,10,1026220,237056,1,79800.0
N,2020,0,Thursday,January,180.0,6.0,16.0,10,1015046,250598,0,56100.0
N,2020,2,Tuesday,January,185.0,59.0,18.0,10,1017541,255918,0,62700.00000000001
N,2020,2,Thursday,January,115.0,52.0,14.0,8,994526,184685,0,53040.0
N,2020,1,Tuesday,January,190.0,6.0,30.0,6,991398,187568,0,62100.00000000001
N,2020,1,Thursday,January,175.0,6.0,44.0,5,999003,193546,0,54960.0
Y,2020,1,Thursday,January,120.0,58.0,14.0,6,990900,202647,0,62280.00000000001
Y,2020,1,Thursday,January,150.0,511.0,15.0,6,990900,202647,0,62280.00000000001
Y,2020,1,Thursday,January,120.0,59.0,15.0,6,990900,202647,0,62280.00000000001
Y,2020,1,Friday,January,160.0,51.0,37.0,7,1017927,212595,0,1560.0
N,2020,1,Thursday,January,140.0,57.0,16.0,15,953585,147205,0,40200.0
N,2020,1,Wednesday,January,160.0,6.0,23.0,4,982171,197947,0,12780.0
N,2020,1,Friday,January,190.0,63.0,21.0,5,996049,219855,0,80700.0
Y,2020,2,Friday,January,110.0,52.0,30.0,5,997396,227954,0,58080.0
N,2020,1,Friday,January,160.0,55.0,0.0,4,1000486,242964,0,16200.000000000002
Y,2020,1,Friday,January,210.0,59.0,24.0,11,1023152,263533,0,9300.0
N,2020,2,Monday,January,160.0,6.0,52.0,7,997307,177411,0,74820.0
N,2020,1,Tuesday,January,150.0,55.0,18.0,1,1007301,184695,0,82620.0
Y,2020,1,Friday,January,250.0,62.0,37.0,10,1016755,208122,0,1500.0
N,2020,1,Thursday,January,120.0,58.0,16.0,10,938459,169516,0,6780.0
Y,2020,10,Saturday,January,170.0,51.0,52.0,5,986651,202694,0,4800.0
N,2020,1,Saturday,January,180.0,6.0,21.0,10,994482,229687,0,86100.0
N,2020,1,Saturday,January,160.0,59.0,19.0,10,994482,229687,0,86100.0
N,2020,1,Thursday,January,200.0,6.0,0.0,2,994526,184685,0,52260.0
Y,2020,1,Saturday,January,200.0,6.0,32.0,30,1001326,186947,0,16200.000000000002
Y,2020,1,Saturday,January,185.0,61.0,36.0,5,1047891,216279,0,16080.000000000002
Y,2020,1,Thursday,January,180.0,51.0,40.0,15,990477,203734,0,58260.0
N,2020,1,Friday,January,150.0,58.0,24.0,6,1004958,237310,0,66840.0
N,2020,1,Wednesday,January,140.0,58.0,43.0,25,1002810,176070,0,53700.0
Y,2020,1,Wednesday,January,150.0,57.0,27.0,5,1000977,191795,0,72660.0
Y,2020,5,Friday,January,165.0,55.0,23.0,30,1048564,216315,0,59400.00000000001
Y,2020,5,Friday,January,230.0,63.0,22.0,30,1048564,216315,0,59400.00000000001
N,2020,1,Saturday,January,125.0,6.0,29.0,3,999167,229919,0,68100.0
N,2020,3,Wednesday,January,120.0,54.0,14.0,1,1002381,230885,0,60600.00000000001
N,2020,2,Wednesday,January,160.0,51.0,18.0,1,1002630,230232,0,60300.00000000001
N,2020,1,Friday,January,180.0,57.0,16.0,1,1006584,234757,1,79920.0
Y,2020,3,Sunday,January,150.0,58.0,43.0,7,997546,238538,0,21300.0
N,2020,1,Sunday,January,180.0,511.0,41.0,1,1013643,252495,1,20520.0
N,2020,2,Sunday,January,150.0,6.0,23.0,1,1006590,171988,0,13800.0
N,2020,1,Saturday,January,170.0,511.0,31.0,5,1051031,194800,0,18000.0
N,2020,0,Wednesday,January,150.0,51.0,15.0,10,988755,200820,0,62100.00000000001
N,2020,2,Wednesday,January,135.0,55.0,15.0,9,988657,200570,0,62100.00000000001
Y,2020,10,Friday,January,170.0,61.0,17.0,8,996684,238064,0,74700.0
Y,2020,1,Wednesday,January,200.0,58.0,33.0,5,1014313,254123,0,75000.0
N,2020,3,Tuesday,January,170.0,59.0,27.0,2,1010546,253615,0,82800.0
N,2020,1,Thursday,January,130.0,54.0,20.0,1,1012597,255179,0,72060.0
N,2020,1,Wednesday,January,150.0,58.0,26.0,10,1011612,253618,0,84000.0
N,2020,1,Sunday,January,175.0,57.0,25.0,8,998241,187165,0,52440.0
N,2020,1,Sunday,January,230.0,55.0,32.0,1,1010700,251000,0,59160.00000000001
N,2020,2,Wednesday,January,145.0,56.0,22.0,5,983718,173408,0,84000.0
N,2020,0,Wednesday,January,155.0,59.0,40.0,10,1014131,180549,0,1500.0
N,2020,0,Wednesday,January,150.0,6.0,27.0,10,1014131,180549,0,1200.0
Y,2020,1,Sunday,January,155.0,51.0,24.0,8,1022549,191298,0,63480.00000000001
N,2020,1,Sunday,January,150.0,52.0,24.0,8,1022549,191298,0,63480.00000000001
N,2020,1,Wednesday,January,195.0,59.0,0.0,11,989249,217555,0,72660.0
Y,2020,1,Sunday,January,120.0,54.0,55.0,4,997961,222550,0,38640.0
N,2020,0,Sunday,January,185.0,57.0,40.0,1,996846,222645,0,52860.0
N,2020,1,Friday,January,125.0,56.0,40.0,2,1000999,234464,0,49620.0
Y,2020,1,Saturday,January,110.0,52.0,47.0,5,1023664,253342,0,4500.0
Y,2020,1,Saturday,January,160.0,59.0,53.0,5,1023664,253342,0,4500.0
N,2020,1,Friday,January,225.0,58.0,32.0,15,1019402,188539,0,12600.0
N,2020,1,Friday,January,250.0,55.0,0.0,15,1019402,188539,0,12600.0
Y,2020,1,Monday,January,150.0,57.0,63.0,15,961709,166706,0,9120.0
N,2020,5,Tuesday,January,180.0,51.0,40.0,10,938750,169404,0,6300.0
Y,2020,1,Sunday,January,250.0,62.0,30.0,5,996240,236149,0,37380.0
Y,2020,1,Friday,January,190.0,59.0,47.0,1,1004409,233284,0,49980.0
Y,2020,1,Thursday,January,140.0,59.0,16.0,10,1011907,242731,0,60780.00000000001
Y,2020,1,Thursday,January,150.0,51.0,18.0,10,1011907,242731,0,60780.00000000001
Y,2020,1,Monday,January,180.0,59.0,41.0,9,996099,181303,1,29220.000000000004
N,2020,1,Saturday,January,0.0,0.0,0.0,15,1045946,186389,0,74580.0
N,2020,0,Sunday,January,0.0,0.0,0.0,845,1048445,187516,1,61320.00000000001
N,2020,0,Tuesday,January,185.0,56.0,38.0,1,1015532,212343,0,53100.0
N,2020,0,Monday,January,250.0,511.0,56.0,17,994691,221552,0,66420.0
N,2020,1,Saturday,January,0.0,0.0,25.0,29,1000710,226718,0,61860.00000000001
N,2020,1,Saturday,January,0.0,58.0,25.0,29,1000710,226718,0,61860.00000000001
N,2020,1,Saturday,January,195.0,51.0,24.0,29,1000670,226684,0,61860.00000000001
N,2020,1,Monday,January,260.0,51.0,32.0,5,1020622,242910,0,72660.0
N,2020,1,Saturday,January,200.0,57.0,37.0,15,1018837,195930,0,66000.0
Y,2020,1,Monday,January,215.0,6.0,32.0,3,1017869,199026,0,60900.00000000001
N,2020,0,Sunday,January,150.0,56.0,50.0,4,1004776,240946,0,17880.0
N,2020,1,Thursday,January,150.0,511.0,64.0,85,1007981,250702,1,45000.0
N,2020,0,Tuesday,January,165.0,58.0,20.0,15,1011453,259638,0,6600.0
Y,2020,1,Wednesday,January,175.0,51.0,0.0,14,1013912,254446,0,17340.0
Y,2020,1,Tuesday,January,150.0,511.0,49.0,5,998919,177819,0,3360.0
N,2020,1,Saturday,January,150.0,58.0,40.0,2,997872,189548,0,77400.0
Y,2020,5,Monday,January,190.0,511.0,49.0,8,1043608,156107,0,13440.0
Y,2020,10,Friday,January,165.0,58.0,36.0,3,999861,238187,0,65100.00000000001
Y,2020,1,Tuesday,January,220.0,61.0,53.0,1,1002242,246703,0,30540.000000000004
N,2020,1,Thursday,January,150.0,55.0,16.0,4,1011907,242731,0,61140.00000000001
N,2020,1,Sunday,January,180.0,57.0,18.0,5,1013881,254741,0,9240.0
Y,2020,1,Tuesday,January,150.0,58.0,34.0,10,1017140,183797,1,63120.00000000001
N,2020,1,Sunday,January,160.0,6.0,30.0,10,1015847,178284,0,58680.00000000001
N,2020,1,Sunday,January,150.0,57.0,54.0,5,982253,185179,0,63540.00000000001
Y,2020,2,Monday,January,150.0,58.0,42.0,13,1010870,199051,0,71700.0
N,2020,3,Friday,January,190.0,58.0,25.0,1,1050733,191566,0,81420.0
N,2020,1,Saturday,January,0.0,0.0,0.0,15,1045946,186389,0,74580.0
N,2020,1,Sunday,January,170.0,6.0,14.0,10,965550,157318,0,53760.0
N,2020,1,Sunday,January,145.0,56.0,15.0,10,965550,157318,0,53760.0
Y,2020,1,Monday,January,160.0,56.0,16.0,4,984912,203704,0,51060.0
Y,2020,1,Monday,January,180.0,51.0,24.0,5,984912,203704,0,51060.0
N,2020,1,Saturday,January,145.0,59.0,27.0,5,999363,230299,0,67080.0
N,2020,1,Saturday,January,140.0,55.0,26.0,5,999363,230299,0,67080.0
N,2020,3,Tuesday,January,160.0,56.0,61.0,10,993977,231431,0,84000.0
Y,2020,1,Saturday,January,190.0,59.0,40.0,1,998217,234978,0,1800.0
N,2020,0,Tuesday,January,170.0,52.0,16.0,5,1006014,234492,0,70200.0
N,2020,1,Tuesday,January,140.0,52.0,12.0,19,1007194,234095,0,70380.0
N,2020,5,Sunday,January,150.0,53.0,17.0,7,1025640,236209,0,4020.0000000000005
N,2020,0,Tuesday,January,140.0,57.0,15.0,11,1006925,182865,0,5220.0
N,2020,0,Saturday,January,250.0,6.0,55.0,10,1012451,183469,0,59400.00000000001
N,2020,0,Saturday,January,150.0,55.0,31.0,10,1012451,183469,0,59400.00000000001
N,2020,0,Monday,January,150.0,57.0,16.0,7,1020728,188174,0,61500.00000000001
N,2020,200,Thursday,January,185.0,51.0,50.0,5,990444,188607,0,6000.0
N,2020,1,Saturday,January,160.0,511.0,28.0,1,1003979,187745,0,1800.0
Y,2020,2,Tuesday,January,170.0,55.0,26.0,10,1022082,212427,0,16440.0
Y,2020,2,Tuesday,January,150.0,58.0,25.0,10,1022082,212427,0,16440.0
Y,2020,2,Tuesday,January,170.0,55.0,19.0,10,1022082,212427,0,16440.0
Y,2020,1,Sunday,January,165.0,59.0,23.0,26,1009873,221229,0,57240.0
Y,2020,1,Sunday,January,175.0,51.0,24.0,26,1009873,221229,0,57240.0
N,2020,1,Sunday,January,175.0,51.0,20.0,26,1009873,221229,1,57240.0
Y,2020,1,Sunday,January,180.0,51.0,22.0,26,1009873,221229,0,57240.0
N,2020,1,Tuesday,January,175.0,57.0,27.0,5,942428,166535,0,66960.0
N,2020,1,Tuesday,January,250.0,56.0,30.0,5,942428,166535,0,66960.0
Y,2020,1,Tuesday,January,160.0,511.0,24.0,4,984912,203704,0,51060.0
N,2020,1,Thursday,January,170.0,59.0,50.0,10,997308,237456,0,26100.0
N,2020,5,Sunday,January,160.0,59.0,24.0,2,1025650,236101,0,3240.0
N,2020,5,Sunday,January,160.0,6.0,21.0,2,1025650,236101,0,3240.0
N,2020,5,Sunday,January,140.0,55.0,20.0,2,1025650,236101,0,3240.0
N,2020,1,Sunday,January,155.0,56.0,22.0,2,1025640,236209,0,4080.0000000000005
N,2020,1,Sunday,January,0.0,0.0,0.0,1,1025650,236101,0,3360.0
N,2020,1,Sunday,January,0.0,0.0,0.0,1,1025650,236101,0,3360.0
N,2020,1,Sunday,January,0.0,0.0,0.0,1,1025650,236101,0,3360.0
Y,2020,0,Tuesday,January,150.0,55.0,60.0,10,999388,224669,0,71940.0
Y,2020,2,Wednesday,January,180.0,6.0,29.0,25,999300,241477,0,69600.0
Y,2020,1,Saturday,January,150.0,59.0,22.0,3,1020224,241994,0,58800.00000000001
N,2020,1,Wednesday,January,135.0,56.0,29.0,8,1010032,252384,0,48540.0
N,2020,2,Thursday,January,180.0,57.0,49.0,5,1021171,258964,0,58320.0
Y,2020,2,Monday,January,170.0,511.0,20.0,5,1020120,260492,0,45780.0
N,2020,1,Thursday,January,110.0,58.0,16.0,12,1017440,245442,0,63120.00000000001
N,2020,1,Thursday,January,110.0,58.0,19.0,12,1017440,245442,0,63120.00000000001
N,2020,1,Thursday,January,120.0,6.0,18.0,12,1017440,245442,0,63120.00000000001
N,2020,1,Thursday,January,110.0,6.0,18.0,12,1017440,245442,0,63120.00000000001
N,2020,0,Monday,January,130.0,56.0,22.0,5,1018373,256462,0,82080.0
N,2020,1,Monday,January,120.0,55.0,17.0,5,1018373,256462,0,82080.0
N,2020,1,Monday,January,100.0,54.0,16.0,5,1018373,256462,0,82080.0
Y,2020,1,Monday,January,220.0,65.0,21.0,5,1018373,256462,0,82080.0
Y,2020,1,Wednesday,January,182.0,58.0,34.0,14,1013912,254446,0,31080.000000000004
Y,2020,1,Wednesday,January,130.0,52.0,37.0,14,1013912,254446,0,31080.000000000004
N,2020,0,Sunday,January,160.0,51.0,15.0,5,1001416,156506,0,72900.0
N,2020,0,Sunday,January,180.0,6.0,18.0,5,1001416,156506,0,72900.0
Y,2020,1,Wednesday,January,205.0,6.0,24.0,20,996431,176686,1,53100.0
N,2020,1,Wednesday,January,185.0,6.0,23.0,20,996431,176686,1,53100.0
N,2020,1,Wednesday,January,230.0,61.0,23.0,20,996431,176686,0,53100.0
N,2020,1,Wednesday,January,150.0,55.0,23.0,20,996431,176686,0,53100.0
N,2020,1,Wednesday,January,190.0,61.0,22.0,20,996431,176686,0,53100.0
N,2020,1,Wednesday,January,175.0,51.0,46.0,10,1004849,186575,0,73560.0
N,2020,1,Tuesday,January,130.0,58.0,0.0,4,1039939,195736,0,71280.0
Y,2020,0,Saturday,January,200.0,58.0,31.0,42,1057960,198048,0,39780.0
N,2020,1,Sunday,January,160.0,62.0,28.0,5,1028594,187020,0,78000.0
Y,2020,2,Tuesday,January,180.0,511.0,19.0,3,1029794,186424,0,51600.0
N,2020,0,Tuesday,January,165.0,57.0,32.0,20,1050880,189828,0,42900.0
Y,2020,1,Saturday,January,175.0,59.0,25.0,1,1018036,214795,0,30900.000000000004
Y,2020,5,Wednesday,January,165.0,51.0,65.0,15,988858,218368,0,76200.0
Y,2020,5,Wednesday,January,185.0,6.0,50.0,15,988858,218368,0,76200.0
N,2020,0,Wednesday,January,150.0,58.0,16.0,5,984854,148537,0,78120.0
N,2020,0,Wednesday,January,150.0,58.0,16.0,5,984854,148537,0,78120.0
N,2020,0,Wednesday,January,150.0,58.0,16.0,5,984854,148537,0,78120.0
N,2020,0,Wednesday,January,150.0,58.0,16.0,5,984854,148537,0,78120.0
N,2020,1,Wednesday,January,185.0,59.0,50.0,10,999360,180993,0,85440.0
N,2020,1,Tuesday,January,140.0,6.0,17.0,5,987472,187796,0,56100.0
N,2020,1,Wednesday,January,220.0,62.0,50.0,10,982365,186270,0,51900.0
N,2020,1,Wednesday,January,200.0,58.0,40.0,10,982365,186270,0,51900.0
N,2020,1,Tuesday,January,140.0,6.0,58.0,5,989103,187622,0,58800.00000000001
N,2020,5,Tuesday,January,0.0,0.0,0.0,5,989103,187622,0,60600.00000000001
N,2020,1,Wednesday,January,140.0,59.0,55.0,5,989168,187593,0,61500.00000000001
N,2020,1,Tuesday,January,200.0,62.0,37.0,10,1021838,208973,0,12000.0
N,2020,1,Saturday,January,170.0,56.0,22.0,3,1014188,253188,0,37860.0
Y,2020,2,Wednesday,January,160.0,58.0,14.0,11,1008708,171512,0,28200.0
Y,2020,1,Thursday,January,180.0,62.0,52.0,5,1000295,183161,0,13380.0
Y,2020,0,Tuesday,January,360.0,511.0,23.0,5,1050500,191479,0,42300.0
Y,2020,1,Friday,January,200.0,62.0,27.0,1,984194,208086,0,67380.0
N,2020,10,Tuesday,January,155.0,57.0,27.0,12,986813,207615,0,42900.0
N,2020,0,Tuesday,January,190.0,63.0,34.0,15,986813,207615,0,42600.0
N,2020,1,Thursday,January,170.0,511.0,31.0,2,1000870,237206,0,45000.0
N,2020,0,Monday,January,175.0,58.0,28.0,9,1004533,237454,0,44220.0
N,2020,3,Friday,January,180.0,58.0,15.0,9,1000640,153799,0,61500.00000000001
N,2020,2,Monday,January,200.0,511.0,0.0,5,990573,156466,0,76200.0
Y,2020,1,Monday,January,180.0,61.0,25.0,30,994495,170551,0,56400.0
N,2020,1,Friday,January,160.0,51.0,26.0,2,991449,185856,0,49320.0
N,2020,1,Monday,January,170.0,511.0,27.0,21,1060194,204339,0,10440.0
Y,2020,0,Tuesday,January,160.0,56.0,34.0,10,993352,229417,0,74100.0
Y,2020,1,Tuesday,January,180.0,6.0,52.0,10,1000999,234464,0,86280.0
N,2020,1,Thursday,January,0.0,0.0,0.0,180,1020212,240103,0,64800.00000000001
N,2020,1,Sunday,January,210.0,55.0,46.0,2,1005658,249755,0,7680.000000000001
N,2020,1,Thursday,January,245.0,51.0,25.0,8,1028842,260388,0,61560.00000000001
N,2020,1,Wednesday,January,160.0,51.0,22.0,5,986765,188616,0,83760.0
N,2020,1,Wednesday,January,160.0,51.0,23.0,5,986765,188616,0,83760.0
N,2020,1,Friday,January,185.0,62.0,30.0,10,1014720,240056,0,15840.000000000002
