YEAR,MONTH,DAY,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME,SECONDS
2020,September,Tuesday,Based on Radio Run,POM,1,ROBBERY,9,Y,Y,N,Y,N,Y,N,13.0,MALE,BLACK,5.0,140.0,Other,BLK,BLK,1025222,206344,11375,QUEENS,62040.00000000001
2020,September,Tuesday,Based on Radio Run,POM,1,ROBBERY,9,Y,Y,N,Y,N,Y,Y,13.0,MALE,WHITE HISPANIC,57.0,125.0,THN,BRO,Other,1025222,206344,11375,QUEENS,62040.00000000001
2020,September,Wednesday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,Y,Y,Y,N,21.0,MALE,BLACK,57.0,160.0,THN,BRO,BLK,1002380,216392,11106,QUEENS,55500.0
2020,May,Thursday,Based on Self Initiated,Other,2,Other,5,Y,Y,N,N,Y,N,Y,17.0,MALE,WHITE HISPANIC,51.0,140.0,THN,BRO,BLK,993070,227588,10025,MANHATTAN,66060.0
2020,September,Saturday,Based on Self Initiated,POM,3,Other,8,Y,N,N,Y,Y,N,N,34.0,MALE,BLACK,59.0,165.0,THN,BRO,BLK,992190,229732,10025,MANHATTAN,7140.0
2020,September,Thursday,Based on Self Initiated,POF,4,Other,20,Y,Y,N,Y,N,N,N,37.0,FEMALE,WHITE HISPANIC,5.0,120.0,THN,BRO,Other,1001577,234452,10037,MANHATTAN,7500.000000000001
2020,September,Monday,Based on Radio Run,POM,0,Other,5,Y,N,N,Y,N,N,N,0.0,MALE,WHITE HISPANIC,0.0,0.0,Other,Other,Other,997247,233786,10027,MANHATTAN,66900.0
2020,July,Wednesday,Based on Radio Run,POM,1,Other,10,N,Y,N,Y,Y,N,N,37.0,MALE,WHITE HISPANIC,57.0,220.0,Other,BLU,BLK,1003372,248278,10033,MANHATTAN,72060.0
2020,July,Wednesday,Based on Radio Run,POM,1,Other,10,N,Y,N,Y,Y,N,N,27.0,FEMALE,BLACK HISPANIC,55.0,140.0,THN,BRO,Other,1003372,248278,10033,MANHATTAN,75660.0
2020,September,Wednesday,Based on Radio Run,POM,1,Other,18,Y,N,N,Y,Y,N,N,18.0,MALE,BLACK,58.0,160.0,THN,BRO,BLK,1007025,246139,10452,BRONX,75000.0
2020,September,Wednesday,Based on Radio Run,POM,1,Other,18,Y,N,N,Y,Y,N,N,24.0,MALE,BLACK,58.0,140.0,THN,BRO,BLK,1007025,246139,10452,BRONX,75000.0
2020,September,Wednesday,Based on Radio Run,POM,1,Other,18,Y,N,N,Y,Y,N,N,19.0,MALE,BLACK HISPANIC,61.0,215.0,MED,BRO,BLK,1007025,246139,10452,BRONX,75000.0
2020,September,Wednesday,Based on Radio Run,POM,1,Other,18,Y,N,N,Y,Y,N,N,24.0,MALE,BLACK,6.0,220.0,Other,BRO,BLK,1007025,246139,10452,BRONX,75000.0
2020,September,Wednesday,Based on Radio Run,POM,0,Other,8,Y,N,N,Y,N,N,N,44.0,MALE,WHITE HISPANIC,58.0,200.0,MED,Other,Other,1011569,253043,10468,BRONX,47580.0
2020,September,Saturday,Based on Radio Run,POM,2,Other,12,Y,N,Y,Y,Y,N,N,27.0,MALE,BLACK,511.0,150.0,THN,BRO,BLK,1000630,156392,11229,BROOKLYN,81900.0
2020,September,Tuesday,Based on Radio Run,POM,1,Other,5,Y,Y,N,Y,Y,Y,N,24.0,FEMALE,WHITE,53.0,135.0,THN,BLU,BLN,1007284,223629,11105,QUEENS,68940.0
2020,September,Sunday,Based on Radio Run,POM,2,Other,7,Y,Y,N,Y,Y,Y,Y,30.0,MALE,BLACK,59.0,165.0,MED,BLK,BLK,1010941,235064,10455,BRONX,17160.0
2020,August,Wednesday,Based on Radio Run,POM,1,Other,45,Y,Y,N,Y,Y,Y,Y,55.0,MALE,WHITE,59.0,300.0,Other,BLU,Other,1008000,247210,10452,BRONX,59100.00000000001
2020,September,Wednesday,Based on Self Initiated,POM,1,Other,3,Y,N,N,Y,Y,N,N,56.0,MALE,BLACK,6.0,185.0,THN,BRO,BLK,1009027,248345,10453,BRONX,66480.0
2020,September,Friday,Based on C/W on Scene,POF,0,ASSAULT,2,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,0.0,0.0,Other,Other,Other,1004447,183807,11213,BROOKLYN,2760.0
2020,September,Tuesday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,Y,N,15.0,MALE,BLACK,56.0,115.0,THN,BRO,BLK,990141,188391,11217,BROOKLYN,20700.0
2020,September,Friday,Based on C/W on Scene,POM,7,Other,90,Y,Y,N,Y,N,Y,N,30.0,MALE,WHITE HISPANIC,51.0,180.0,THN,BRO,BLK,985551,212070,10001,MANHATTAN,69600.0
2020,May,Tuesday,Based on Radio Run,POF,1,Other,5,Y,Y,N,N,Y,Y,Y,20.0,MALE,BLACK HISPANIC,58.0,130.0,THN,BRO,BLK,998160,227234,10029,MANHATTAN,83400.0
2020,September,Thursday,Based on Radio Run,POM,0,LARCENY,15,Y,N,N,Y,Y,N,N,38.0,MALE,BLACK,62.0,160.0,THN,BLK,BLK,997442,234789,(null),MANHATTAN,50760.0
2020,September,Tuesday,Based on C/W on Scene,POM,1,ASSAULT,10,Y,N,N,Y,Y,N,N,34.0,MALE,BLACK,51.0,175.0,Other,BRO,Other,1000774,192446,11206,BROOKLYN,57600.0
2020,September,Tuesday,Based on C/W on Scene,POM,1,Other,3,Y,N,N,Y,N,N,N,23.0,MALE,BLACK,56.0,135.0,THN,BRO,BLK,1009737,204059,11378,QUEENS,67260.0
2020,September,Thursday,Based on Radio Run,POM,1,Other,60,Y,N,N,Y,N,N,N,20.0,MALE,BLACK,6.0,200.0,Other,BLK,BLK,934167,139588,10312,STATEN ISL & Other,60300.00000000001
2020,September,Thursday,Based on Radio Run,POM,1,Other,60,Y,N,N,Y,N,N,N,20.0,MALE,BLACK,61.0,260.0,Other,BLK,BLK,934167,139588,10312,STATEN ISL & Other,0.0
2020,September,Tuesday,Based on Radio Run,POF,0,BURGLARY,5,Y,N,N,Y,N,N,N,30.0,MALE,WHITE HISPANIC,57.0,160.0,MED,BRO,BLK,1013744,252931,10458,BRONX,65580.0
2020,August,Tuesday,Based on Radio Run,POM,0,ASSAULT,3,N,Y,N,Y,N,N,N,49.0,MALE,BLACK,511.0,160.0,THN,BRO,BLK,1008653,248413,(null),BRONX,62580.00000000001
2020,August,Friday,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,N,Y,N,30.0,MALE,WHITE HISPANIC,55.0,140.0,THN,BLU,BLK,1008685,248472,10453,BRONX,61740.00000000001
2020,September,Wednesday,Based on Radio Run,POM,0,ASSAULT,6,Y,Y,N,Y,Y,N,N,31.0,FEMALE,BLACK HISPANIC,6.0,215.0,Other,BRO,Other,1012129,252982,10468,BRONX,16500.0
2020,September,Wednesday,Based on Radio Run,POM,2,ASSAULT,6,Y,Y,N,Y,N,N,N,35.0,MALE,WHITE HISPANIC,55.0,150.0,THN,BRO,BLK,982465,176493,11232,BROOKLYN,63600.00000000001
2020,September,Wednesday,Based on Radio Run,POM,2,ASSAULT,6,Y,N,N,Y,N,N,N,0.0,MALE,WHITE HISPANIC,58.0,155.0,THN,BRO,BLK,982465,176493,11232,BROOKLYN,63600.00000000001
2020,September,Saturday,Based on Radio Run,Other,1,Other,10,Y,N,N,Y,Y,N,N,34.0,MALE,ASIAN/PAC.ISL,61.0,190.0,MED,BRO,BLK,1032648,186818,11420,QUEENS,12780.0
2020,September,Wednesday,Based on Radio Run,POM,2,Other,10,Y,Y,N,Y,N,Y,Y,17.0,MALE,WHITE HISPANIC,51.0,150.0,MED,BRO,Other,1031162,214719,11355,QUEENS,62400.00000000001
2020,September,Wednesday,Based on Radio Run,POM,2,Other,10,Y,Y,N,Y,N,Y,N,17.0,MALE,WHITE HISPANIC,57.0,140.0,THN,BRO,BLK,1031162,214719,11355,QUEENS,62400.00000000001
2020,September,Wednesday,Based on Self Initiated,POM,1,Other,0,N,Y,N,Y,N,Y,N,17.0,MALE,ASIAN/PAC.ISL,56.0,150.0,THN,BRO,Other,1030489,214264,11355,QUEENS,62280.00000000001
2020,September,Thursday,Based on Radio Run,Other,3,LARCENY,7,Y,N,N,Y,Y,Y,N,33.0,MALE,BLACK,0.0,215.0,Other,BRO,BLK,938346,168495,10303,STATEN ISL & Other,77700.0
2020,September,Thursday,Based on Radio Run,POM,1,LARCENY,27,Y,N,N,Y,N,N,N,15.0,MALE,BLACK,58.0,180.0,Other,BLK,BLK,929317,142956,10312,STATEN ISL & Other,75600.0
2020,September,Thursday,Based on Radio Run,POM,1,LARCENY,27,Y,N,N,Y,N,N,N,14.0,MALE,BLACK,53.0,140.0,MED,BLK,BLK,929317,142956,10312,STATEN ISL & Other,75600.0
2020,September,Thursday,Based on Radio Run,POM,1,LARCENY,27,Y,N,N,Y,N,N,N,15.0,MALE,BLACK,64.0,200.0,Other,BLK,BLK,929317,142956,10312,STATEN ISL & Other,75600.0
2020,September,Thursday,Based on Radio Run,POM,1,LARCENY,27,Y,N,N,Y,N,N,N,14.0,MALE,BLACK,58.0,180.0,Other,BLK,BLK,929317,142956,10312,STATEN ISL & Other,75600.0
2020,September,Thursday,Based on Radio Run,POM,1,LARCENY,27,Y,N,N,Y,N,N,N,14.0,MALE,BLACK,56.0,160.0,Other,BLK,BLK,929317,142956,10312,STATEN ISL & Other,75600.0
2020,September,Friday,Based on Radio Run,Other,1,LARCENY,6,Y,Y,N,Y,N,Y,N,46.0,MALE,BLACK,6.0,175.0,THN,BRO,BLK,1011460,261164,10463,BRONX,77400.0
2020,September,Friday,Based on Radio Run,POF,2,BURGLARY,10,Y,Y,N,Y,N,N,N,53.0,MALE,BLACK,6.0,0.0,MED,BRO,Other,988041,191045,11201,BROOKLYN,4860.0
2020,September,Wednesday,Based on Self Initiated,POF,1,Other,10,Y,N,Y,Y,Y,Y,N,31.0,MALE,BLACK,6.0,165.0,MED,BRO,BLK,981637,203082,10013,MANHATTAN,28080.0
2020,September,Wednesday,Based on Self Initiated,POF,1,Other,10,Y,Y,N,Y,N,Y,N,48.0,MALE,BLACK,54.0,120.0,THN,BRO,BLK,981637,203082,10013,MANHATTAN,28080.0
2020,September,Sunday,Based on C/W on Scene,POM,1,ASSAULT,15,Y,Y,N,Y,N,Y,N,55.0,MALE,WHITE,51.0,170.0,THN,BLU,Other,993961,214685,10022,MANHATTAN,83340.0
2020,September,Monday,Based on Radio Run,POM,1,Other,3,Y,N,N,Y,Y,Y,N,0.0,MALE,WHITE,57.0,150.0,THN,Other,Other,992754,216249,10022,MANHATTAN,22800.0
2020,September,Saturday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,N,N,N,29.0,MALE,BLACK,6.0,170.0,MED,BRO,BLK,1001791,157350,11229,BROOKLYN,81180.0
2020,September,Friday,Based on C/W on Scene,POM,1,LARCENY,5,Y,Y,N,Y,N,Y,N,33.0,MALE,BLACK,6.0,250.0,Other,Other,BLK,1006339,169142,11234,BROOKLYN,9180.0
2020,September,Friday,Based on C/W on Scene,POM,1,LARCENY,10,Y,N,N,Y,N,N,N,70.0,MALE,ASIAN/PAC.ISL,57.0,130.0,THN,Other,Other,988719,165835,11204,BROOKLYN,36780.0
2020,September,Sunday,Based on Radio Run,POF,1,BURGLARY,22,Y,N,N,Y,N,N,N,58.0,MALE,BLACK,59.0,280.0,Other,BRO,Other,1006489,190021,11221,BROOKLYN,4800.0
2020,September,Tuesday,Based on Self Initiated,POM,1,Other,10,Y,N,N,Y,N,N,N,18.0,MALE,BLACK,0.0,175.0,THN,BRO,BLK,989470,195119,11201,BROOKLYN,2100.0
2020,September,Thursday,Based on Radio Run,POM,0,Other,5,Y,N,N,Y,Y,N,N,24.0,MALE,BLACK,58.0,150.0,THN,BLK,BLK,1057635,203953,(null),QUEENS,39600.0
2020,September,Friday,Based on Self Initiated,POM,1,Other,2,Y,N,N,N,N,N,N,30.0,MALE,WHITE,51.0,180.0,THN,Other,BLK,988734,202129,10002,MANHATTAN,60.00000000000001
2020,August,Friday,Based on Radio Run,POM,0,Other,20,Y,N,N,Y,Y,Y,N,0.0,MALE,BLACK,56.0,130.0,THN,Other,BLK,1015508,186710,11207,BROOKLYN,69000.0
2020,September,Thursday,Based on Self Initiated,POM,1,Other,1,Y,N,N,Y,Y,N,N,32.0,MALE,BLACK,59.0,180.0,MED,BLK,BLK,1015292,181227,11207,BROOKLYN,6720.0
2020,September,Friday,Based on Self Initiated,POM,1,Other,1,Y,N,N,Y,Y,N,N,18.0,MALE,BLACK,55.0,120.0,THN,BRO,BLK,1013008,182163,11207,BROOKLYN,2400.0
2020,September,Thursday,Based on Self Initiated,POM,1,Other,9,Y,N,N,Y,Y,Y,Y,40.0,MALE,BLACK,63.0,215.0,MED,BRO,BLK,1047105,155729,11691,QUEENS,75600.0
2020,September,Friday,Based on Radio Run,POM,1,LARCENY,5,Y,Y,N,Y,N,Y,N,46.0,MALE,BLACK,57.0,150.0,THN,BLK,Other,989243,222888,(null),MANHATTAN,24120.0
2020,September,Friday,Based on C/W on Scene,POF,0,Other,45,Y,Y,N,Y,Y,N,N,33.0,FEMALE,BLACK,54.0,110.0,THN,BRO,Other,1009600,250477,10453,BRONX,13560.0
2020,August,Sunday,Based on Radio Run,POM,1,Other,3,Y,N,N,Y,Y,N,N,40.0,MALE,BLACK,62.0,190.0,THN,BLK,BLK,1002143,193974,11206,BROOKLYN,5220.0
2020,September,Saturday,Based on Radio Run,POM,2,Other,10,Y,N,N,Y,N,Y,N,60.0,MALE,WHITE HISPANIC,58.0,175.0,THN,BRO,Other,1021173,208502,11373,QUEENS,31380.000000000004
2020,September,Saturday,Based on Radio Run,POM,1,LARCENY,5,Y,Y,N,Y,N,N,N,30.0,MALE,WHITE HISPANIC,511.0,160.0,THN,Other,BLK,993352,229417,(null),MANHATTAN,32220.000000000004
2020,August,Friday,Based on Radio Run,POM,1,ASSAULT,5,Y,N,N,Y,Y,Y,N,45.0,MALE,WHITE HISPANIC,59.0,170.0,MED,BRO,Other,1006626,235868,10455,BRONX,84360.0
2020,September,Monday,Based on C/W on Scene,POM,1,Other,10,Y,N,N,Y,N,N,N,35.0,MALE,BLACK,64.0,185.0,MED,BRO,BLK,1010904,184593,11212,BROOKLYN,45060.0
2020,September,Friday,Based on Radio Run,POM,1,ASSAULT,1,Y,Y,N,Y,N,Y,N,29.0,MALE,BLACK,58.0,150.0,THN,BRO,Other,988853,191423,11201,BROOKLYN,72240.0
2020,September,Friday,Based on Radio Run,POM,1,ASSAULT,1,Y,N,N,Y,Y,N,N,27.0,FEMALE,BLACK,52.0,220.0,Other,BRO,Other,988853,191423,11201,BROOKLYN,72240.0
2020,September,Saturday,Based on Radio Run,POM,2,LARCENY,10,Y,N,N,Y,Y,N,N,31.0,MALE,BLACK,6.0,175.0,MED,BRO,BLK,1025100,203894,11375,QUEENS,58380.0
2020,September,Saturday,Based on Radio Run,POM,2,Other,6,Y,N,N,Y,N,N,N,37.0,MALE,WHITE HISPANIC,58.0,175.0,MED,BRO,BLK,991956,225816,10024,MANHATTAN,14880.000000000002
2020,September,Saturday,Based on Radio Run,POM,2,Other,6,Y,N,N,Y,N,N,N,40.0,MALE,BLACK,58.0,180.0,MED,BRO,Other,991956,225816,10024,MANHATTAN,14880.000000000002
2020,September,Sunday,Based on Radio Run,POM,2,Other,4,Y,N,N,Y,Y,N,N,32.0,MALE,WHITE HISPANIC,59.0,170.0,THN,BRO,BLK,995179,230726,10025,MANHATTAN,2160.0
2020,September,Friday,Based on Self Initiated,POM,2,Other,10,Y,Y,N,Y,Y,Y,N,51.0,MALE,BLACK,62.0,225.0,MED,BRO,BLK,998164,237273,10031,MANHATTAN,79500.0
2020,September,Saturday,Based on Self Initiated,Other,1,BURGLARY,15,Y,Y,N,Y,Y,Y,N,56.0,MALE,BLACK,51.0,175.0,THN,BRO,Other,995455,236311,10027,MANHATTAN,900.0
2020,September,Friday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,N,N,20.0,MALE,WHITE HISPANIC,511.0,230.0,Other,BRO,BLK,1015480,241654,10459,BRONX,73800.0
2020,September,Friday,Based on C/W on Scene,POM,1,ROBBERY,18,Y,N,N,Y,N,N,N,36.0,MALE,WHITE,6.0,155.0,THN,BRO,Other,1036868,199566,11435,QUEENS,1800.0
2020,September,Friday,Based on C/W on Scene,POM,1,ROBBERY,18,Y,Y,N,Y,N,Y,Y,34.0,MALE,WHITE,57.0,160.0,THN,BRO,Other,1036868,199566,11435,QUEENS,1800.0
2020,September,Tuesday,Based on C/W on Scene,POM,1,Other,51,Y,N,N,Y,Y,Y,N,16.0,MALE,WHITE HISPANIC,57.0,180.0,MED,BRO,Other,995908,231478,10026,MANHATTAN,49080.0
2020,September,Sunday,Based on Radio Run,POM,2,Other,2,Y,N,N,Y,N,Y,Y,60.0,MALE,WHITE,51.0,180.0,MED,Other,Other,999548,221611,10028,MANHATTAN,45360.0
2020,September,Sunday,Based on Radio Run,POM,0,Other,6,Y,N,N,Y,Y,Y,N,36.0,FEMALE,BLACK,59.0,200.0,Other,BRO,BLK,1000544,243173,10032,MANHATTAN,47400.0
2020,September,Friday,Based on Radio Run,POM,1,LARCENY,20,Y,Y,N,Y,N,N,N,47.0,MALE,WHITE HISPANIC,51.0,0.0,THN,BLK,Other,1008802,256858,10034,MANHATTAN,69300.0
2020,September,Saturday,Based on C/W on Scene,POM,1,Other,3,Y,N,N,Y,Y,N,N,0.0,MALE,WHITE HISPANIC,58.0,180.0,MED,BRO,Other,1006417,233551,10454,BRONX,22020.0
2020,September,Sunday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,Y,Y,N,31.0,MALE,BLACK HISPANIC,6.0,180.0,THN,BRO,BLK,1008797,238970,(null),BRONX,32100.000000000004
2020,September,Tuesday,Based on C/W on Scene,POM,1,Other,10,Y,Y,N,Y,Y,Y,Y,31.0,MALE,WHITE HISPANIC,55.0,150.0,THN,BRO,Other,1023798,265080,10466,BRONX,78480.0
2020,September,Saturday,Based on Radio Run,POM,1,Other,4,Y,Y,N,Y,N,Y,N,15.0,MALE,BLACK,58.0,140.0,THN,BLK,BLK,974229,162450,11209,BROOKLYN,77460.0
2020,September,Wednesday,Based on C/W on Scene,POF,5,Other,4,N,Y,N,Y,N,Y,Y,18.0,MALE,BLACK,61.0,175.0,MED,BRO,BLK,1001102,247932,10033,MANHATTAN,7500.000000000001
2020,September,Wednesday,Based on C/W on Scene,POF,5,Other,4,Y,N,N,Y,Y,Y,N,16.0,MALE,BLACK,51.0,145.0,THN,BRO,BLK,1001102,247932,10033,MANHATTAN,7500.000000000001
2020,September,Sunday,Based on Radio Run,POF,4,Other,16,Y,N,N,Y,N,N,N,18.0,MALE,BLACK,51.0,170.0,THN,BRO,BLK,1004358,237441,(null),BRONX,57840.0
2020,September,Sunday,Based on Radio Run,POM,4,Other,16,Y,N,N,Y,N,N,N,18.0,MALE,BLACK,6.0,170.0,THN,BRO,BLK,1004358,237441,(null),BRONX,57840.0
2020,September,Sunday,Based on Radio Run,POF,4,Other,16,Y,N,N,Y,N,N,N,17.0,MALE,BLACK,511.0,160.0,THN,BRO,BLK,1004358,237441,(null),BRONX,57840.0
2020,September,Sunday,Based on Self Initiated,POM,1,Other,1,Y,N,N,Y,Y,N,N,19.0,MALE,BLACK HISPANIC,511.0,150.0,THN,BRO,BLK,1012937,238348,10459,BRONX,82080.0
2020,September,Friday,Based on Radio Run,POM,1,Other,5,N,Y,Y,Y,Y,Y,Y,17.0,MALE,BLACK HISPANIC,56.0,120.0,THN,BRO,BLK,1015292,243652,10460,BRONX,72180.0
2020,September,Sunday,Based on Radio Run,POM,1,ASSAULT,2,Y,N,N,Y,N,N,N,40.0,MALE,BLACK,56.0,0.0,THN,Other,BLK,1006434,244343,(null),BRONX,0.0
2020,September,Thursday,Based on Radio Run,POM,1,ASSAULT,4,Y,Y,N,Y,Y,Y,Y,30.0,MALE,BLACK,6.0,160.0,MED,BRO,BLK,1020642,248555,(null),BRONX,85380.0
2020,September,Sunday,Based on Radio Run,POM,1,BURGLARY,8,Y,Y,N,Y,Y,Y,Y,33.0,MALE,WHITE HISPANIC,56.0,160.0,MED,BRO,BLK,983856,169975,11219,BROOKLYN,67980.0
2020,September,Monday,Based on Radio Run,POM,1,ASSAULT,5,N,Y,N,Y,N,Y,Y,21.0,FEMALE,BLACK,6.0,140.0,THN,BRO,Other,998819,240169,10031,MANHATTAN,35100.0
2020,September,Sunday,Based on Radio Run,POM,1,ASSAULT,3,Y,Y,N,Y,Y,Y,N,33.0,MALE,BLACK,6.0,180.0,MED,BRO,BLK,1022282,263771,10466,BRONX,20100.0
2020,September,Thursday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,Y,N,N,28.0,MALE,BLACK,59.0,140.0,THN,BRO,BLK,1023669,253290,10469,BRONX,65940.0
2020,September,Monday,Based on C/W on Scene,Other,1,LARCENY,11,Y,Y,N,Y,Y,Y,N,31.0,MALE,WHITE,58.0,180.0,MED,BLU,Other,1012514,194041,11385,QUEENS,40980.0
2020,September,Saturday,Based on Self Initiated,POM,5,BURGLARY,10,Y,Y,N,Y,N,Y,N,57.0,MALE,BLACK,59.0,175.0,MED,BRO,Other,984102,205732,10012,MANHATTAN,13500.0
2020,September,Monday,Based on C/W on Scene,POM,3,ROBBERY,5,Y,Y,N,Y,N,Y,N,29.0,MALE,BLACK,59.0,200.0,MED,BRO,BLK,987125,200797,10002,MANHATTAN,29580.000000000004
2020,September,Saturday,Based on Radio Run,POM,1,BURGLARY,55,Y,Y,N,Y,N,Y,N,43.0,MALE,WHITE,55.0,175.0,MED,BLU,Other,1016867,195031,11385,QUEENS,12780.0
2020,September,Saturday,Based on Radio Run,POM,1,Other,2,Y,N,N,Y,N,Y,Y,14.0,MALE,BLACK,57.0,130.0,THN,BRO,BLK,1027476,179037,11414,QUEENS,60900.00000000001
2020,September,Friday,Based on Self Initiated,POM,1,Other,5,Y,Y,N,N,Y,Y,Y,36.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,999796,226622,10029,MANHATTAN,10800.0
2020,September,Friday,Based on Radio Run,POM,1,LARCENY,15,Y,N,N,Y,Y,N,N,20.0,MALE,BLACK,59.0,160.0,THN,BLK,BLK,992592,227237,10025,MANHATTAN,35100.0
2020,September,Friday,Based on Radio Run,POM,1,ROBBERY,11,Y,N,N,Y,N,N,N,30.0,MALE,BLACK,61.0,200.0,Other,BLK,BLK,1011360,253024,10468,BRONX,75600.0
2020,September,Saturday,Based on Self Initiated,POF,1,Other,8,Y,N,N,Y,N,N,N,57.0,FEMALE,BLACK,51.0,175.0,Other,BRO,Other,1010360,251776,10453,BRONX,63780.00000000001
2020,September,Monday,Based on C/W on Scene,POM,1,ROBBERY,1,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,51.0,200.0,MED,Other,BLK,999639,172533,11203,BROOKLYN,75000.0
2020,August,Thursday,Based on Radio Run,POM,1,ROBBERY,7,Y,Y,N,Y,Y,N,N,34.0,MALE,BLACK,58.0,160.0,MED,BLK,BLK,1011811,179961,11212,BROOKLYN,2220.0
2020,September,Saturday,Based on Radio Run,POM,0,BURGLARY,15,Y,N,N,Y,N,N,N,23.0,MALE,WHITE HISPANIC,51.0,180.0,THN,BRO,BLK,998443,193162,11206,BROOKLYN,36900.0
2020,September,Tuesday,Based on Radio Run,POF,1,BURGLARY,20,Y,N,N,Y,N,N,N,51.0,MALE,WHITE HISPANIC,511.0,180.0,THN,BRO,Other,988067,191308,11201,BROOKLYN,79440.0
2020,September,Tuesday,Based on Radio Run,POF,1,BURGLARY,20,Y,N,N,Y,N,N,N,49.0,FEMALE,WHITE HISPANIC,56.0,150.0,MED,BRO,Other,988067,191308,11201,BROOKLYN,79440.0
2020,September,Monday,Based on C/W on Scene,POM,3,ROBBERY,2,N,Y,N,Y,N,Y,N,25.0,MALE,BLACK,56.0,150.0,MED,BRO,BLK,982452,207986,10014,MANHATTAN,84540.0
2020,September,Saturday,Based on C/W on Scene,POM,5,Other,57,Y,N,N,Y,Y,Y,N,23.0,MALE,BLACK,57.0,180.0,THN,BRO,BLK,985822,215788,10036,MANHATTAN,14580.0
2020,September,Saturday,Based on Radio Run,POM,1,ROBBERY,3,Y,Y,N,Y,Y,Y,Y,28.0,MALE,BLACK,58.0,140.0,THN,BRO,BLK,989792,224853,10024,MANHATTAN,56640.0
2020,September,Tuesday,Based on Self Initiated,POM,1,Other,1,Y,Y,N,N,Y,Y,Y,26.0,MALE,BLACK,58.0,170.0,THN,BRO,BLK,999603,230172,10029,MANHATTAN,67500.0
2020,September,Friday,Based on Self Initiated,POM,1,Other,5,Y,Y,N,Y,Y,Y,Y,25.0,MALE,BLACK,59.0,175.0,Other,BRO,BLK,999898,229313,10029,MANHATTAN,84720.0
2020,September,Friday,Based on Self Initiated,POM,0,Other,2,Y,Y,N,Y,Y,Y,Y,0.0,Other,Other,0.0,0.0,Other,Other,Other,999898,229313,10029,MANHATTAN,84300.0
2020,September,Tuesday,Based on Self Initiated,POM,2,ROBBERY,6,Y,N,N,Y,N,N,N,53.0,MALE,BLACK,56.0,180.0,THN,BRO,BLK,1001808,233239,10035,MANHATTAN,66600.0
2020,August,Friday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,Y,N,N,25.0,MALE,WHITE HISPANIC,51.0,170.0,THN,Other,BLK,999686,237911,10030,MANHATTAN,81480.0
2020,September,Saturday,Based on Self Initiated,POM,2,Other,2,Y,Y,N,N,Y,Y,Y,19.0,MALE,BLACK,58.0,150.0,THN,BLK,BLK,1004246,253561,10040,MANHATTAN,73080.0
2020,September,Sunday,Based on Self Initiated,POM,5,Other,1,Y,Y,N,Y,Y,Y,Y,25.0,MALE,BLACK,6.0,260.0,Other,BLK,BLK,1005397,236131,10451,BRONX,8700.0
2020,September,Tuesday,Based on Radio Run,POM,0,Other,5,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK,59.0,150.0,THN,Other,Other,1026894,245406,10461,BRONX,70980.0
2020,September,Monday,Based on Self Initiated,POM,0,Other,2,Y,Y,N,Y,N,Y,Y,21.0,MALE,BLACK,64.0,180.0,MED,BRO,Other,1006191,187573,11233,BROOKLYN,84900.0
2020,September,Tuesday,Based on Radio Run,POM,1,Other,24,Y,Y,N,Y,Y,Y,N,39.0,MALE,BLACK,57.0,175.0,MED,BRO,BLK,1059087,196312,11429,QUEENS,37020.0
2020,September,Thursday,Based on Radio Run,POM,1,ASSAULT,5,N,Y,N,Y,N,Y,N,31.0,MALE,WHITE HISPANIC,57.0,160.0,MED,BRO,BLK,1023613,208962,11368,QUEENS,83580.0
2020,September,Sunday,Based on Radio Run,POM,1,BURGLARY,15,Y,N,N,Y,N,N,N,21.0,MALE,BLACK,57.0,140.0,THN,BRO,BLK,1002592,152074,11235,BROOKLYN,14220.0
2020,September,Monday,Based on C/W on Scene,POM,2,ROBBERY,5,Y,N,N,Y,Y,Y,N,28.0,MALE,BLACK,6.0,150.0,THN,BRO,BLK,980694,195183,10004,MANHATTAN,0.0
